App,TestClass,TestFilePath,ProductionFilePath,RelativeTestFilePath,RelativeProductionFilePath,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test
beam,MySQLResourceManagerTest.java,C:\Users\publi\Downloads\beam\it\jdbc\src\test\java\org\apache\beam\it\jdbc\MySQLResourceManagerTest.java,C:\Users\publi\Downloads\beam\it\jdbc\src\main\java\org\apache\beam\it\jdbc\MySQLResourceManager.java,it\jdbc\MySQLResourceManagerTest.java,it\jdbc\MySQLResourceManager.java,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
beam,OracleResourceManagerTest.java,C:\Users\publi\Downloads\beam\it\jdbc\src\test\java\org\apache\beam\it\jdbc\OracleResourceManagerTest.java,C:\Users\publi\Downloads\beam\it\jdbc\src\main\java\org\apache\beam\it\jdbc\OracleResourceManager.java,it\jdbc\OracleResourceManagerTest.java,it\jdbc\OracleResourceManager.java,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
beam,PostgresResourceManagerTest.java,C:\Users\publi\Downloads\beam\it\jdbc\src\test\java\org\apache\beam\it\jdbc\PostgresResourceManagerTest.java,C:\Users\publi\Downloads\beam\it\jdbc\src\main\java\org\apache\beam\it\jdbc\PostgresResourceManager.java,it\jdbc\PostgresResourceManagerTest.java,it\jdbc\PostgresResourceManager.java,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
beam,KafkaResourceManagerTest.java,C:\Users\publi\Downloads\beam\it\kafka\src\test\java\org\apache\beam\it\kafka\KafkaResourceManagerTest.java,C:\Users\publi\Downloads\beam\it\kafka\src\main\java\org\apache\beam\it\kafka\KafkaResourceManager.java,it\kafka\KafkaResourceManagerTest.java,it\kafka\KafkaResourceManager.java,13,0,1,0,0,0,9,5,0,0,0,0,0,0,5,17,0,2,0,0,12,0
beam,KafkaResourceManagerUtilsTest.java,C:\Users\publi\Downloads\beam\it\kafka\src\test\java\org\apache\beam\it\kafka\KafkaResourceManagerUtilsTest.java,C:\Users\publi\Downloads\beam\it\kafka\src\main\java\org\apache\beam\it\kafka\KafkaResourceManagerUtils.java,it\kafka\KafkaResourceManagerUtilsTest.java,it\kafka\KafkaResourceManagerUtils.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
beam,MongoDBResourceManagerTest.java,C:\Users\publi\Downloads\beam\it\mongodb\src\test\java\org\apache\beam\it\mongodb\MongoDBResourceManagerTest.java,C:\Users\publi\Downloads\beam\it\mongodb\src\main\java\org\apache\beam\it\mongodb\MongoDBResourceManager.java,it\mongodb\MongoDBResourceManagerTest.java,it\mongodb\MongoDBResourceManager.java,21,0,0,0,0,0,0,6,0,0,0,0,0,0,8,28,0,3,0,0,20,0
beam,MongoDBResourceManagerUtilsTest.java,C:\Users\publi\Downloads\beam\it\mongodb\src\test\java\org\apache\beam\it\mongodb\MongoDBResourceManagerUtilsTest.java,C:\Users\publi\Downloads\beam\it\mongodb\src\main\java\org\apache\beam\it\mongodb\MongoDBResourceManagerUtils.java,it\mongodb\MongoDBResourceManagerUtilsTest.java,it\mongodb\MongoDBResourceManagerUtils.java,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0
beam,Neo4jResourceManagerTest.java,C:\Users\publi\Downloads\beam\it\neo4j\src\test\java\org\apache\beam\it\neo4j\Neo4jResourceManagerTest.java,C:\Users\publi\Downloads\beam\it\neo4j\src\main\java\org\apache\beam\it\neo4j\Neo4jResourceManager.java,it\neo4j\Neo4jResourceManagerTest.java,it\neo4j\Neo4jResourceManager.java,12,0,0,0,0,0,0,3,0,0,0,0,0,0,7,19,0,3,0,0,11,0
beam,Neo4jResourceManagerUtilsTest.java,C:\Users\publi\Downloads\beam\it\neo4j\src\test\java\org\apache\beam\it\neo4j\Neo4jResourceManagerUtilsTest.java,C:\Users\publi\Downloads\beam\it\neo4j\src\main\java\org\apache\beam\it\neo4j\Neo4jResourceManagerUtils.java,it\neo4j\Neo4jResourceManagerUtilsTest.java,it\neo4j\Neo4jResourceManagerUtils.java,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
beam,SplunkResourceManagerTest.java,C:\Users\publi\Downloads\beam\it\splunk\src\test\java\org\apache\beam\it\splunk\SplunkResourceManagerTest.java,C:\Users\publi\Downloads\beam\it\splunk\src\main\java\org\apache\beam\it\splunk\SplunkResourceManager.java,it\splunk\SplunkResourceManagerTest.java,it\splunk\SplunkResourceManager.java,12,1,0,0,0,0,3,5,0,0,0,0,0,0,7,16,0,0,0,0,11,0
beam,SplunkResourceManagerUtilsTest.java,C:\Users\publi\Downloads\beam\it\splunk\src\test\java\org\apache\beam\it\splunk\SplunkResourceManagerUtilsTest.java,C:\Users\publi\Downloads\beam\it\splunk\src\main\java\org\apache\beam\it\splunk\SplunkResourceManagerUtils.java,it\splunk\SplunkResourceManagerUtilsTest.java,it\splunk\SplunkResourceManagerUtils.java,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0
beam,TestContainerResourceManager.java,C:\Users\publi\Downloads\beam\it\testcontainers\src\main\java\org\apache\beam\it\testcontainers\TestContainerResourceManager.java,,it\testcontainers\TestContainerResourceManager.java,,4,0,0,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
beam,TestContainerResourceManagerException.java,C:\Users\publi\Downloads\beam\it\testcontainers\src\main\java\org\apache\beam\it\testcontainers\TestContainerResourceManagerException.java,,it\testcontainers\TestContainerResourceManagerException.java,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
beam,TestContainerResourceManagerTest.java,C:\Users\publi\Downloads\beam\it\testcontainers\src\test\java\org\apache\beam\it\testcontainers\TestContainerResourceManagerTest.java,C:\Users\publi\Downloads\beam\it\testcontainers\src\main\java\org\apache\beam\it\testcontainers\TestContainerResourceManager.java,it\testcontainers\TestContainerResourceManagerTest.java,it\testcontainers\TestContainerResourceManager.java,14,0,0,0,0,0,0,0,0,0,0,0,0,0,11,33,0,4,0,0,13,0
beam,TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Count\test\org\apache\beam\learning\katas\commontransforms\aggregation\count\TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Count\src\org\apache\beam\learning\katas\commontransforms\aggregation\count\Task.java,learning\katas\commontransforms\aggregation\count\TaskTest.java,learning\katas\commontransforms\aggregation\count\Task.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
beam,TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Max\test\org\apache\beam\learning\katas\commontransforms\aggregation\max\TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Count\src\org\apache\beam\learning\katas\commontransforms\aggregation\count\Task.java,learning\katas\commontransforms\aggregation\max\TaskTest.java,learning\katas\commontransforms\aggregation\count\Task.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
beam,TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Mean\test\org\apache\beam\learning\katas\commontransforms\aggregation\mean\TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Count\src\org\apache\beam\learning\katas\commontransforms\aggregation\count\Task.java,learning\katas\commontransforms\aggregation\mean\TaskTest.java,learning\katas\commontransforms\aggregation\count\Task.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
beam,TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Min\test\org\apache\beam\learning\katas\commontransforms\aggregation\min\TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Count\src\org\apache\beam\learning\katas\commontransforms\aggregation\count\Task.java,learning\katas\commontransforms\aggregation\min\TaskTest.java,learning\katas\commontransforms\aggregation\count\Task.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
beam,TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Sum\test\org\apache\beam\learning\katas\commontransforms\aggregation\sum\TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Count\src\org\apache\beam\learning\katas\commontransforms\aggregation\count\Task.java,learning\katas\commontransforms\aggregation\sum\TaskTest.java,learning\katas\commontransforms\aggregation\count\Task.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
beam,TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Filter\Filter\test\org\apache\beam\learning\katas\commontransforms\filter\filter\TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Count\src\org\apache\beam\learning\katas\commontransforms\aggregation\count\Task.java,learning\katas\commontransforms\filter\filter\TaskTest.java,learning\katas\commontransforms\aggregation\count\Task.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
beam,TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Filter\ParDo\test\org\apache\beam\learning\katas\commontransforms\filter\pardo\TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Count\src\org\apache\beam\learning\katas\commontransforms\aggregation\count\Task.java,learning\katas\commontransforms\filter\pardo\TaskTest.java,learning\katas\commontransforms\aggregation\count\Task.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
beam,TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\WithKeys\WithKeys\test\org\apache\beam\learning\katas\commontransforms\withkeys\TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Count\src\org\apache\beam\learning\katas\commontransforms\aggregation\count\Task.java,learning\katas\commontransforms\withkeys\TaskTest.java,learning\katas\commontransforms\aggregation\count\Task.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
beam,TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Core Transforms\Branching\Branching\test\org\apache\beam\learning\katas\coretransforms\branching\TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Count\src\org\apache\beam\learning\katas\commontransforms\aggregation\count\Task.java,learning\katas\coretransforms\branching\TaskTest.java,learning\katas\commontransforms\aggregation\count\Task.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
beam,TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Core Transforms\CoGroupByKey\CoGroupByKey\test\org\apache\beam\learning\katas\coretransforms\cogroupbykey\TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Count\src\org\apache\beam\learning\katas\commontransforms\aggregation\count\Task.java,learning\katas\coretransforms\cogroupbykey\TaskTest.java,learning\katas\commontransforms\aggregation\count\Task.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
beam,TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Core Transforms\Combine\BinaryCombineFn\test\org\apache\beam\learning\katas\coretransforms\combine\binarycombinefn\TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Count\src\org\apache\beam\learning\katas\commontransforms\aggregation\count\Task.java,learning\katas\coretransforms\combine\binarycombinefn\TaskTest.java,learning\katas\commontransforms\aggregation\count\Task.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
beam,TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Core Transforms\Combine\BinaryCombineFn Lambda\test\org\apache\beam\learning\katas\coretransforms\combine\binarycombinefnlambda\TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Count\src\org\apache\beam\learning\katas\commontransforms\aggregation\count\Task.java,learning\katas\coretransforms\combine\binarycombinefnlambda\TaskTest.java,learning\katas\commontransforms\aggregation\count\Task.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
beam,TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Core Transforms\Combine\Combine PerKey\test\org\apache\beam\learning\katas\coretransforms\combine\combineperkey\TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Count\src\org\apache\beam\learning\katas\commontransforms\aggregation\count\Task.java,learning\katas\coretransforms\combine\combineperkey\TaskTest.java,learning\katas\commontransforms\aggregation\count\Task.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
beam,TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Core Transforms\Combine\CombineFn\test\org\apache\beam\learning\katas\coretransforms\combine\combinefn\TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Count\src\org\apache\beam\learning\katas\commontransforms\aggregation\count\Task.java,learning\katas\coretransforms\combine\combinefn\TaskTest.java,learning\katas\commontransforms\aggregation\count\Task.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
beam,TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Core Transforms\Combine\Simple Function\test\org\apache\beam\learning\katas\coretransforms\combine\simple\TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Count\src\org\apache\beam\learning\katas\commontransforms\aggregation\count\Task.java,learning\katas\coretransforms\combine\simple\TaskTest.java,learning\katas\commontransforms\aggregation\count\Task.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
beam,TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Core Transforms\Composite Transform\Composite Transform\test\org\apache\beam\learning\katas\coretransforms\composite\TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Count\src\org\apache\beam\learning\katas\commontransforms\aggregation\count\Task.java,learning\katas\coretransforms\composite\TaskTest.java,learning\katas\commontransforms\aggregation\count\Task.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
beam,TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Core Transforms\DoFn Additional Parameters\DoFn Additional Parameters\test\org\apache\beam\learning\katas\coretransforms\dofnadditionalparams\TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Count\src\org\apache\beam\learning\katas\commontransforms\aggregation\count\Task.java,learning\katas\coretransforms\dofnadditionalparams\TaskTest.java,learning\katas\commontransforms\aggregation\count\Task.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beam,TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Core Transforms\Flatten\Flatten\test\org\apache\beam\learning\katas\coretransforms\flatten\TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Count\src\org\apache\beam\learning\katas\commontransforms\aggregation\count\Task.java,learning\katas\coretransforms\flatten\TaskTest.java,learning\katas\commontransforms\aggregation\count\Task.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
beam,TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Core Transforms\FlattenWith\FlattenWith\test\org\apache\beam\learning\katas\coretransforms\flattenWith\TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Count\src\org\apache\beam\learning\katas\commontransforms\aggregation\count\Task.java,learning\katas\coretransforms\flattenWith\TaskTest.java,learning\katas\commontransforms\aggregation\count\Task.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
beam,TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Core Transforms\GroupByKey\GroupByKey\test\org\apache\beam\learning\katas\coretransforms\groupbykey\TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Count\src\org\apache\beam\learning\katas\commontransforms\aggregation\count\Task.java,learning\katas\coretransforms\groupbykey\TaskTest.java,learning\katas\commontransforms\aggregation\count\Task.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
beam,TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Core Transforms\Map\FlatMapElements\test\org\apache\beam\learning\katas\coretransforms\map\flatmapelements\TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Count\src\org\apache\beam\learning\katas\commontransforms\aggregation\count\Task.java,learning\katas\coretransforms\map\flatmapelements\TaskTest.java,learning\katas\commontransforms\aggregation\count\Task.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
beam,TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Core Transforms\Map\MapElements\test\org\apache\beam\learning\katas\coretransforms\map\mapelements\TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Count\src\org\apache\beam\learning\katas\commontransforms\aggregation\count\Task.java,learning\katas\coretransforms\map\mapelements\TaskTest.java,learning\katas\commontransforms\aggregation\count\Task.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
beam,TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Core Transforms\Map\ParDo\test\org\apache\beam\learning\katas\coretransforms\map\pardo\TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Count\src\org\apache\beam\learning\katas\commontransforms\aggregation\count\Task.java,learning\katas\coretransforms\map\pardo\TaskTest.java,learning\katas\commontransforms\aggregation\count\Task.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
beam,TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Core Transforms\Map\ParDo OneToMany\test\org\apache\beam\learning\katas\coretransforms\map\pardoonetomany\TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Count\src\org\apache\beam\learning\katas\commontransforms\aggregation\count\Task.java,learning\katas\coretransforms\map\pardoonetomany\TaskTest.java,learning\katas\commontransforms\aggregation\count\Task.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
beam,TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Core Transforms\Partition\Partition\test\org\apache\beam\learning\katas\coretransforms\partition\TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Count\src\org\apache\beam\learning\katas\commontransforms\aggregation\count\Task.java,learning\katas\coretransforms\partition\TaskTest.java,learning\katas\commontransforms\aggregation\count\Task.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
beam,TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Core Transforms\Side Input\Side Input\test\org\apache\beam\learning\katas\coretransforms\sideinput\TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Count\src\org\apache\beam\learning\katas\commontransforms\aggregation\count\Task.java,learning\katas\coretransforms\sideinput\TaskTest.java,learning\katas\commontransforms\aggregation\count\Task.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
beam,TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Core Transforms\Side Output\Side Output\test\org\apache\beam\learning\katas\coretransforms\sideoutput\TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Count\src\org\apache\beam\learning\katas\commontransforms\aggregation\count\Task.java,learning\katas\coretransforms\sideoutput\TaskTest.java,learning\katas\commontransforms\aggregation\count\Task.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
beam,TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Core Transforms\Tee\Tee\test\org\apache\beam\learning\katas\coretransforms\tee\TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Count\src\org\apache\beam\learning\katas\commontransforms\aggregation\count\Task.java,learning\katas\coretransforms\tee\TaskTest.java,learning\katas\commontransforms\aggregation\count\Task.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
beam,TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Examples\Word Count\Word Count\test\org\apache\beam\learning\katas\examples\wordcount\TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Count\src\org\apache\beam\learning\katas\commontransforms\aggregation\count\Task.java,learning\katas\examples\wordcount\TaskTest.java,learning\katas\commontransforms\aggregation\count\Task.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
beam,TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Introduction\Hello Beam\Hello Beam\test\org\apache\beam\learning\katas\intro\hello\TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Count\src\org\apache\beam\learning\katas\commontransforms\aggregation\count\Task.java,learning\katas\intro\hello\TaskTest.java,learning\katas\commontransforms\aggregation\count\Task.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
beam,TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\IO\Built-in IOs\Built-in IOs\test\org\apache\beam\learning\katas\io\builtinios\TaskTest.java,C:\Users\publi\Downloads\beam\learning\katas\java\Common Transforms\Aggregation\Count\src\org\apache\beam\learning\katas\commontransforms\aggregation\count\Task.java,learning\katas\io\builtinios\TaskTest.java,learning\katas\commontransforms\aggregation\count\Task.java,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
